,ICAO Code,First Seen Timestamp,Last Seen Timestamp,Arrival Airport Code,Destination Airport Code,Flight Number
1746,'c0669e',1579392355,1579402690,'KRSW','CYYZ','WJA1172 '
1747,'ab477d',1579391888,1579402347,'KRSW','KMSP','DAL2980 '
1748,'aaa244',1579393109,1579401419,'KRSW','KORD','UAL521  '
1749,'a8dfc7',1579396249,1579400411,'KRSW','KATL','DAL2272 '
1750,'a97310',1579389298,1579400033,'KRSW',None,'JBU903  '
1751,'abef54',1579390925,1579399480,'KRSW','KMDW','SWA2625 '
1752,'c004ea',1579387161,1579399349,'KRSW','CYOW','WJA1262 '
1753,'a66db9',1579397031,1579398629,'KRSW','0FA1','N513MT  '
1754,'ac712d',1579387579,1579398626,'KRSW',None,'SWA3703 '
1755,'a83174',1579388976,1579397570,'KRSW','KORD','NKS223  '
1756,'abe450',1579388594,1579397375,'KRSW','KMKE','SWA3494 '
1757,'ab4515',1579386729,1579396974,'KRSW','KMSP','SCX385  '
1758,'a8d6de',1579387149,1579396421,'KRSW','KACY','NKS945  '
1759,'a2e045',1579388026,1579396282,'KRSW','KIAD','UAL2180 '
1760,'aa6f46',1579388706,1579395943,'KRSW',None,'SWA2378 '
1761,'a73f35',1579384708,1579395659,'KRSW','KPVD','SWA4842 '
1762,'a8e813',1579387436,1579395398,'KRSW','82PA','NKS529  '
1763,'c04051',1579381834,1579394597,'KRSW','CYUL','ROU1614 '
1764,'a64a02',1579383170,1579393903,'KRSW',None,'NKS827  '
1765,'a4ec2d',1579384423,1579393792,'KRSW','KEWR','UAL2275 '
1766,'a2edb4',1579385644,1579393661,'KRSW','KSTL','SWA2786 '
1767,'a85887',1579382925,1579393545,'KRSW','KJFK','JBU1729 '
1768,'a35e66',1579384747,1579393361,'KRSW','KORD','AAL1206 '
1769,'a81b2a',1579381113,1579393168,'KRSW','KBOS','NKS239  '
1770,'a3b7cb',1579381809,1579392987,'KRSW',None,'FFT951  '
1771,'a447fc',1579391788,1579392715,'KRSW',None,'N375SP  '
1772,'a78605',1579383927,1579392354,'KRSW',None,'DAL1168 '
1773,'a3fba4',1579381814,1579391398,'KRSW','KPHL','FFT2355 '
1774,'a11eb7',1579385492,1579391065,'KRSW','KCLT','AAL2615 '
1775,'a770a2',1579380271,1579390951,'KRSW','KHPN','JBU651  '
1776,'ad049a',1579382770,1579390833,'KRSW','KDFW','AAL2853 '
1777,'a8df06',1579386409,1579390732,'KRSW','KATL','DAL403  '
1778,'a81b63',1579382012,1579390605,'KRSW','MROC','N621QS  '
1779,'a988d7',1579386172,1579390496,'KRSW','KATL','SWA3431 '
1780,'aa06c2',1579379880,1579390092,'KRSW','KBUF','SWA3470 '
1781,'a958d2',1579380800,1579389651,'KRSW','KCLE','FFT2425 '
1782,'a97020',1579380255,1579389448,'KRSW','KGRR','SWA3410 '
1783,'aa6c57',1579381902,1579389258,'KRSW',None,'SWA3405 '
1784,'ad7f96',1579383150,1579388941,'KRSW','KBNA','SWA5622 '
1785,'a3c900',1579377362,1579387854,'KRSW','KSYR','FFT959  '
1786,'a86ddf',1579377617,1579387646,'KRSW','KEWR','NKS1013 '
1787,'44cccc',1579350034,1579387171,'KRSW','EDDL','EWG7FH  '
1788,'aacd50',1579378337,1579386912,'KRSW','KORD','UAL536  '
1789,'ac0bc4',1579377457,1579386470,'KRSW','KCLE','UAL1416 '
1790,'a1370e',1579376281,1579386360,'KRSW','KCLE','DPJ178  '
1791,'ab35a9',1579374888,1579386208,'KRSW','KLGA','RPA6078 '
1792,'aaac18',1579375535,1579385953,'KRSW','KROC','SWA3457 '
1793,'a3ecc8',1579375784,1579385883,'KRSW','KBUF','FFT911  '
1794,'a794e1',1579375560,1579385636,'KRSW','KMSP','DAL3070 '
1795,'a8aac8',1579380402,1579384528,'KRSW','KATL','DAL1793 '
1796,'a91ea7',1579374675,1579383782,'KRSW','KCLE','EJA687  '
1797,'a24493',1579375575,1579383596,'KRSW',None,'SWA3420 '
1798,'aa9ab6',1579374592,1579382908,'KRSW','KBWI','SWA3614 '
1799,'a3f0bc',1579374380,1579382667,'KRSW','KDCA','JBU481  '
1800,'a466c7',1579375092,1579382541,'KRSW','67KY','DAL1380 '
1801,'a9ccde',1579376774,1579382246,'KRSW','KCLT','AAL569  '
1802,'a9fb4e',1579373163,1579381763,'KRSW','KPHL','AAL250  '
1803,'a4e4fd',1579371598,1579381601,'KRSW','KBUF','SWA3904 '
1804,'a41b89',1579372443,1579381430,'KRSW',None,'DAL2177 '
1805,'ab4f0d',1579379594,1579381151,'KRSW','KSRQ','N828EX  '
1806,'ab6394',1579372000,1579380657,'KRSW','KORD','AAL1892 '
1807,'abd41a',1579373341,1579380416,'KRSW','KIAH','RPA3601 '
1808,'add793',1579371314,1579380196,'KRSW','KORD','AAL2561 '
1809,'a6c436',1579371904,1579380089,'KRSW','KLBE','NKS183  '
1810,'ab1890',1579369300,1579379816,'KRSW','KMSP','DAL1734 '
1811,'a53ee2',1579370651,1579379489,'KRSW','KORD','UAL2167 '
1812,'a562e8',1579370707,1579379277,'KRSW','KMDW','SWA3394 '
1813,'a59ea8',1579369923,1579378076,'KRSW',None,'N461PS  '
1814,'aa1f65',1579368690,1579377952,'KRSW','KMKE','SWA3737 '
1815,'a9979f',1579368060,1579377553,'KRSW','KGRR','SWA4736 '
1816,'aa777e',1579366805,1579377419,'KRSW','KPVD','SWA5009 '
1817,'a98520',1579366448,1579376928,'KRSW',None,'SWA3434 '
1818,'ab877a',1579356089,1579376788,'KRSW','KFIT','N842CA  '
1819,'a721a4',1579365166,1579376570,'KRSW','KBOS','JBU2765 '
1820,'a84660',1579366672,1579376095,'KRSW','KPHL','NKS1435 '
1821,'a8dfc7',1579371708,1579375964,'KRSW','KATL','DAL1067 '
1822,'a4c4ec',1579368164,1579375679,'KRSW','KSTL','SWA5549 '
1823,'a40ca4',1579365184,1579375529,'KRSW','KMSP','DAL1506 '
1824,'a557fe',1579366923,1579374791,'KRSW','KDCA','RPA4287 '
1825,'ad0d35',1579366862,1579374475,'KRSW','KDFW','AAL1475 '
1826,'aaffcc',1579363091,1579374093,'KRSW',None,'CST84   '
1827,'a4e746',1579362861,1579373688,'KRSW','KBED','LXJ415  '
1828,'ad2900',1579364940,1579373574,'KRSW','KPHL','AAL2603 '
1829,'aa56d5',1579363542,1579373008,'KRSW','KEWR','UAL2461 '
1830,'a80dac',1579365350,1579372889,'KRSW','6IN6','NKS1727 '
1831,'ab48cc',1579363132,1579372768,'KRSW','KMSN','SCX159  '
1832,'a3904c',1579361865,1579372679,'KRSW','KISP','FFT927  '
1833,'a1bb83',1579363500,1579372332,'KRSW','KMDW','SWA5087 '
1834,'a8e813',1579370740,1579372177,'KRSW','KFLL','NKS8801 '
1835,'acd88e',1579362616,1579371207,'KRSW',None,'DAL2080 '
1836,'ad00e3',1579365971,1579371126,'KRSW','KCLT','AAL565  '
1837,'a622ef',1579364856,1579370778,'KRSW',None,'NJE7QC  '
1838,'a3eeb0',1579359757,1579370653,'KRSW','KDEN','UAL2003 '
1839,'a4dd51',1579361612,1579370548,'KRSW','KORD','UAL742  '
1840,'aa6a98',1579359801,1579370393,'KRSW','KBDL','SWA5063 '
1841,'ad2f71',1579360536,1579370278,'KRSW','KJFK','JBU329  '
1842,'a98f2d',1579361221,1579370064,'KRSW','KPHL','FFT2357 '
1843,'a6eab4',1579368452,1579369813,'KRSW',None,'SWQ2204 '
1844,'ad846f',1579358226,1579369372,'KRSW','KBOS','JBU865  '
1845,'aaa1de',1579360728,1579368704,'KRSW','KCMH','SWA3402 '
1846,'ad41cd',1579359935,1579368299,'KRSW','KBWI','SWA3385 '
1847,'aa7d3f',1579360471,1579367591,'KRSW','KDAL','SWA5562 '
1848,'aa38d5',1579358260,1579367184,'KRSW','KORD','NKS121  '
1849,'ad2573',1579358254,1579367008,'KRSW','KMDW','SWA3022 '
1850,'a84dce',1579356352,1579366859,'KRSW','KMSP','NKS319  '
1851,'a9bc12',1579357989,1579366586,'KRSW','KCLE','RPA3466 '
1852,'a95a1c',1579357636,1579365793,'KRSW','KDCA','AAL746  '
1853,'a8f258',1579361495,1579365659,'KRSW','KATL','DAL1732 '
1854,'a62fd1',1579358094,1579365447,'KRSW','KSTL','SWA4795 '
1855,'c01968',1579355401,1579365344,'KRSW','CYYZ','ROU1660 '
1856,'ab8f0d',1579354691,1579365239,'KRSW','KMSP','DAL1208 '
1857,'ab4515',1579354448,1579365037,'KRSW','KMSP','SCX381  '
1858,'a78605',1579356137,1579364728,'KRSW',None,'DAL2842 '
1859,'adcceb',1579354633,1579364240,'KRSW','KLGA','DAL783  '
1860,'a8b8ba',1579353497,1579363997,'KRSW','MA43','JBU703  '
1861,'c073db',1579353554,1579363881,'KRSW','CYYZ','WJA1184 '
1862,'a4efe4',1579355723,1579363756,'KRSW','KIAD','UAL1586 '
1863,'a3b7cb',1579353904,1579363626,'KRSW','KMKE','FFT931  '
1864,'a2f436',1579361464,1579363137,'KRSW','KOPF','N29MB   '
1865,'a791c0',1579357800,1579363005,'KRSW','KCLT','AAL1732 '
1866,'a45592',1579351610,1579362825,'KRSW','KBOS','DAL2192 '
1867,'ad3e16',1579353265,1579362678,'KRSW','KMKE','SWA3426 '
1868,'a362a5',1579352961,1579362538,'KRSW','KJFK','DAL1410 '
1869,'a81b2a',1579354603,1579362363,'KRSW','KCMH','NKS257  '
1870,'a1e6b9',1579354310,1579362280,'KRSW',None,'SWA3432 '
1871,'aa06c2',1579353581,1579361967,'KRSW','KMCI','SWA3463 '
1872,'a46ce1',1579351352,1579361415,'KRSW','KEWR','UAL2274 '
1873,'a8d4ad',1579354628,1579360949,'KRSW','KIAH','UAL485  '
1874,'adcdcc',1579353461,1579360824,'KRSW','KDFW','AAL1469 '
1875,'a97020',1579358908,1579360390,'KRSW','KFLL','SWA8505 '
1876,'a2d27c',1579348974,1579359568,'KRSW','KBOS','JBU465  '
1877,'aaa96f',1579351653,1579359357,'KRSW','KCMH','SWA3390 '
1878,'a9a58d',1579351448,1579359104,'KRSW','KSTL','SWA4802 '
1879,'a8264f',1579350902,1579359024,'KRSW','KBWI','NKS364  '
1880,'abc80c',1579349504,1579357857,'KRSW','KBWI','SWA3375 '
1881,'a993fc',1579348416,1579357554,'KRSW','KCLE','SWA5001 '
1882,'abef98',1579355843,1579357486,'KRSW',None,'SWA8503 '
1883,'a6c436',1579349432,1579357275,'KRSW','91OI','NKS283  '
1884,'a1a917',1579347054,1579356846,'KRSW','KHPN','JBU1251 '
1885,'a41090',1579346133,1579355622,'KRSW','KTTN','FFT823  '
1886,'a86ddf',1579346629,1579355429,'KRSW','KACY','NKS943  '
1887,'a3ecc8',1579348339,1579355271,'KRSW','KCVG','FFT1743 '
1888,'a732d9',1579345667,1579354975,'KRSW','KEWR','JBU811  '
1889,'aa527a',1579353273,1579354828,'KRSW','KOPF','XOJ764  '
1890,'a25238',1579345598,1579353376,'KRSW','KDCA','JBU981  '
1891,'a5adfe',1579344186,1579350734,'KRSW','KSDF','UPS3336 '
1892,'aaa39a',1579342641,1579348056,'KRSW',None,'FDX1465 '
1893,'a3904c',1579330762,1579342237,'KRSW','KDEN','FFT486  '
1894,'ac7f41',1579321194,1579328515,'KRSW','KDFW','AAL2474 '
1895,'a92fa3',1579316401,1579323747,'KRSW',None,'NKS689  '
1896,'a8c028',1579316404,1579323028,'KRSW',None,'JBU1165 '
1897,'a7081a',1579318258,1579322453,'KRSW','KATL','DAL2291 '
1898,'a58de0',1579271047,1579321959,'KRSW','KEWR','UAL602  '
1899,'a02e0a',1579316403,1579321841,'KRSW',None,'AAL404  '
1900,'acad53',1579316518,1579321644,'KRSW',None,'DAL2980 '
1901,'a4d5e3',1579317212,1579321250,'KRSW',None,'UAL2260 '
1902,'a4460e',1579303148,1579321036,'KRSW','KIAD','UAL1972 '
1903,'a22ac6',1579302213,1579320877,'KRSW','KBUF','RPA5908 '
1904,'aaf617',1579316404,1579319844,'KRSW',None,'SCX385  '
1905,'abe892',1579297960,1579319691,'KRSW','KDAL','SWA1240 '
1906,'ac671b',1579316405,1579319176,'KRSW',None,'DAL413  '
1907,'a8def1',1579294340,1579317712,'KRSW','KLAS','DAL1857 '
1908,'c0466c',1579316405,1579317474,'KRSW',None,'ROU1614 '
1909,'acd964',1579316404,1579317324,'KRSW',None,'AAL1873 '
1910,'a3b7cb',1579316406,1579317017,'KRSW',None,'FFT919  '
1911,'abd8c1',1579297970,1579305596,'KRSW','KBWI','SWA1310 '
1912,'a52c4f',1579296136,1579304938,'KRSW','KEWR','UAL2275 '
1913,'ad9645',1579296285,1579304584,'KRSW','KORD','AAL1206 '
1914,'a7fb19',1579293541,1579304056,'KRSW','KBOS','NKS239  '
1915,'acc5fb',1579299793,1579303943,'KRSW','KATL','DAL403  '
1916,'a34ecc',1579292915,1579303047,'KRSW',None,'FFT951  '
1917,'a6b4f7',1579293694,1579302845,'KRSW','KHPN','JBU651  '
1918,'a86ddf',1579294562,1579302690,'KRSW','KCLE','NKS967  '
1919,'aac850',1579300202,1579302079,'KRSW',None,'N794QS  '
1920,'a77e97',1579293697,1579301948,'KRSW','KDTW','DAL1168 '
1921,'abe056',1579292356,1579301707,'KRSW',None,'SWA573  '
1922,'a99e09',1579292880,1579301080,'KRSW','KCLE','FFT2425 '
1923,'a9d62e',1579291871,1579300306,'KRSW','KORD','UAL536  '
1924,'abc3c6',1579292418,1579299897,'KRSW','KCMH','SWA1302 '
1925,'a88739',1579297081,1579299716,'KRSW',None,'N649FT  '
1926,'a78605',1579289168,1579299314,'KRSW','KMSP','DAL3070 '
1927,'a8e1cc',1579295166,1579299175,'KRSW','KATL','DAL2704 '
1928,'a29391',1579291434,1579298904,'KRSW','KDAL','SWA1357 '
1929,'aa5d7f',1579289316,1579298463,'KRSW',None,'COL767  '
1930,'a14ad4',1579288924,1579297194,'KRSW','KCLE','UAL1416 '
1931,'a3f07f',1579287350,1579296993,'KRSW','KNY2','FFT959  '
1932,'a8264f',1579287663,1579296623,'KRSW','KEWR','NKS1013 '
1933,'a80dac',1579288844,1579296208,'KRSW','KPIT','NKS529  '
1934,'a44728',1579288714,1579296055,'KRSW','KDCA','JBU481  '
1935,'a883bd',1579285342,1579295904,'KRSW','KBOS','JBU965  '
1936,'a41447',1579286820,1579295759,'KRSW','KBUF','FFT911  '
1937,'a17527',1579280851,1579295299,'KRSW','KRSW','AAL569  '
1938,'a55055',1579286988,1579295277,'KRSW','KMDW','SWA246  '
1939,'a446aa',1579288565,1579295169,'KRSW','KCVG','DAL1380 '
1940,'a32ebb',1579286611,1579295007,'KRSW','KPHL','FFT2355 '
1941,'aaf0ce',1579286533,1579294757,'KRSW','KPHL','AAL1670 '
1942,'ac977d',1579281613,1579294360,'KRSW',None,'TKK910  '
1943,'abb94f',1579286431,1579294158,'KRSW','KBWI','SWA552  '
1944,'a65eaa',1579270968,1579293917,'KRSW','KLZU','N50968  '
1945,'ad8895',1579285307,1579293707,'KRSW','KORD','AAL2561 '
1946,'aae2a6',1579291896,1579293674,'KRSW',None,'N800JA  '
1947,'a94b2b',1579287040,1579293145,'KRSW','KIAH','UAL1599 '
1948,'a260ed',1579285800,1579292755,'KRSW',None,'SWA1359 '
1949,'a3d7a7',1579284372,1579292517,'KRSW','KDTW','DAL2177 '
1950,'ac7074',1579288010,1579292118,'KRSW','KATL','DAL1793 '
1951,'a65c95',1579283874,1579291456,'KRSW','KLBE','NKS183  '
1952,'abe124',1579284125,1579291314,'KRSW',None,'SWA1033 '
1953,'ac18fe',1579283052,1579290610,'KRSW','KDFW','AAL1475 '
1954,'ac8579',1579282519,1579290449,'KRSW','KSUS','GLT906  '
1955,'ab6526',1579281041,1579290281,'KRSW','KMSN','SCX159  '
1956,'a1fbd9',1579280849,1579290159,'KRSW','KLGA','RPA6103 '
1957,'a9327a',1579279914,1579290044,'KRSW','KMSP','DAL1734 '
1958,'ad4cc8',1579280045,1579288555,'KRSW','KPHL','AAL2603 '
1959,'ad3c16',1579280281,1579288318,'KRSW','KORD','AAL1892 '
1960,'aa7e7a',1579278691,1579287777,'KRSW','KEWR','UAL2461 '
1961,'a3b7cb',1579276140,1579286021,'KRSW','KISP','FFT927  '
1962,'ab48cc',1579275572,1579285914,'KRSW','KMSP','SCX379  '
1963,'ad41cd',1579281570,1579285663,'KRSW','KATL','SWA153  '
1964,'aa40cc',1579276556,1579285341,'KRSW','KGRR','N76SN   '
1965,'a155a3',1579276383,1579285168,'KRSW','KMKE','N1850M  '
1966,'a335f4',1579274176,1579284378,'KRSW','KMSP','DAL1506 '
1967,'a43ea6',1579273307,1579284204,'KRSW','KFTG','UAL2003 '
1968,'a198ed',1579274507,1579283809,'KRSW','KJFK','JBU329  '
1969,'ace6e2',1579278202,1579283650,'KRSW','KCLT','AAL565  '
1970,'ac6886',1579275181,1579283518,'KRSW','KORD','UAL742  '
1971,'a2a87d',1579275631,1579283365,'KRSW','KBWI','SWA2245 '
1972,'c0809e',1579274110,1579283286,'KRSW','CYYZ','WJA1184 '
1973,'acb111',1579275135,1579283116,'KRSW','80OH','ERY917  '
1974,'a7c4fc',1579277059,1579282809,'KRSW','KCLT','N60AX   '
1975,'a8c724',1579278391,1579282634,'KRSW','KATL','DAL1732 '
1976,'ac3beb',1579274334,1579282468,'KRSW','KDTW','DAL2080 '
1977,'a4732a',1579276181,1579282284,'KRSW',None,'N386SF  '
1978,'ad935b',1579271407,1579281864,'KRSW','KBOS','JBU865  '
1979,'acae2e',1579273005,1579281388,'KRSW','KORD','AAL1313 '
1980,'a24eb2',1579278220,1579280593,'KRSW',None,'N248LA  '
1981,'a988d7',1579273153,1579280396,'KRSW','KSTL','SWA2551 '
1982,'ad4584',1579272155,1579280334,'KRSW','KMDW','SWA939  '
1983,'a4a82f',1579272075,1579280183,'KRSW','KTTN','N4CP    '
1984,'aa38d5',1579271611,1579279762,'KRSW','KORD','NKS121  '
1985,'a7fed0',1579269192,1579279335,'KRSW','KMSP','NKS319  '
1986,'a21fa1',1579268857,1579278454,'KRSW','KLGA','RPA6110 '
1987,'ab6b02',1579270489,1579278324,'KRSW','KDCA','AAL746  '
1988,'c01970',1579268358,1579277472,'KRSW','CYYZ','ROU1660 '
1989,'a273f5',1579268085,1579277247,'KRSW','KEWR','UAL2274 '
1990,'a7bfa0',1579267234,1579277047,'KRSW',None,'JBU703  '
1991,'acc6ce',1579268706,1579276859,'KRSW','KDTW','NKS2248 '
1992,'abf6ae',1579266646,1579276535,'KRSW','KMSP','DAL1208 '
1993,'abe40a',1579268613,1579276335,'KRSW','KBWI','SWA1306 '
1994,'a17527',1579270622,1579275999,'KRSW','KCLT','AAL1732 '
1995,'a3dc47',1579266540,1579275863,'KRSW','KJFK','DAL2202 '
1996,'a99e09',1579267368,1579275719,'KRSW','KPHL','FFT2357 '
1997,'a3ed7c',1579265140,1579275649,'KRSW','KBOS','DAL1809 '
1998,'ac2c23',1579268612,1579275509,'KRSW','KIAH','ASH6325 '
1999,'abe4b9',1579266879,1579275297,'KRSW','KMKE','SWA1333 '
2000,'abb7f7',1579267147,1579274968,'KRSW','KIAD','UAL1586 '
2001,'a55f2a',1579270308,1579274809,'KRSW','KPDK','N445WF  '
2002,'ada64d',1579267326,1579274696,'KRSW','KDFW','AAL1469 '
2003,'a4a1f0',1579265760,1579274237,'KRSW',None,'EJA398  '
2004,'a77e97',1579265296,1579273536,'KRSW','KDTW','DAL2842 '
2005,'abefba',1579266608,1579273378,'KRSW',None,'SWA1318 '
2006,'a40cd9',1579264995,1579273032,'KRSW','KORD','FFT1439 '
2007,'a7fb19',1579265424,1579272895,'KRSW','KCMH','NKS257  '
2008,'a80dac',1579264878,1579272704,'KRSW','KBWI','NKS364  '
2009,'a8de7d',1579268470,1579272539,'KRSW','KATL','DAL1068 '
2010,'a34ecc',1579263743,1579272350,'KRSW','KMKE','FFT931  '
2011,'a9335a',1579265032,1579271819,'KRSW','KIND','NKS1727 '
2012,'a2033a',1579261340,1579271479,'KRSW','KBOS','JBU465  '
2013,'a9e2e6',1579262043,1579270163,'KRSW','KBWI','SWA1349 '
2014,'a168f5',1579260993,1579269897,'KRSW','KHPN','JBU1251 '
2015,'aa4252',1579260878,1579269208,'KRSW','KEWR','JBU811  '
2016,'a91349',1579260709,1579268908,'KRSW','KDTW','NKS605  '
2017,'a8264f',1579260340,1579268597,'KRSW','KACY','NKS943  '
2018,'a3f07f',1579260816,1579268455,'KRSW','KCLE','FFT2423 '
2019,'a3b05d',1579259550,1579268241,'KRSW','KTTN','FFT823  '
2020,'a41447',1579260728,1579267331,'KRSW','KCVG','FFT1743 '
2021,'a65c95',1579259430,1579266837,'KRSW','OI58','NKS283  '
2022,'a299c8',1579259146,1579266611,'KRSW','KDCA','JBU981  '
2023,'a4b996',1579249683,1579261518,'KRSW','KPHL','UPS1316 '
2024,'a5465d',1579254780,1579261031,'KRSW','KSDF','UPS1348 '
2025,'a3b7cb',1579248723,1579259543,'KRSW','KDEN','FFT486  '
2026,'aaa39a',1579252885,1579258248,'KRSW',None,'FDX1465 '
2027,'aa4252',1579236204,1579244529,'KRSW','KEWR','JBU1511 '
2028,'a7e20a',1579234084,1579244202,'KRSW','KBOS','JBU1165 '
2029,'a23bfb',1579230560,1579239473,'KRSW','KLGA','RPA6101 '
2030,'ac9e26',1579231723,1579238981,'KRSW','KDFW','AAL2474 '
2031,'ac7e60',1579226870,1579236449,'KRSW','KMSP','DAL2980 '
2032,'a8d249',1579232135,1579236268,'KRSW','KATL','DAL2291 '
2033,'a44611',1579226726,1579235560,'KRSW','KEWR','UAL2065 '
2034,'a8a43a',1579226911,1579234671,'KRSW','KDTW','NKS689  '
2035,'a02443',1579226746,1579234614,'KRSW','KPHL','AAL404  '
2036,'a4efe4',1579228382,1579234429,'KRSW','KIAH','UAL2260 '
2037,'ab14d9',1579224951,1579232570,'KRSW',None,'DAL413  '
2038,'a41bb5',1579225320,1579232120,'KRSW',None,'FFT923  '
2039,'a278f3',1579221514,1579231887,'KRSW','KHPN','CNS7673 '
2040,'c04829',1579220299,1579231698,'KRSW','CYUL','ROU1614 '
2041,'ac72f0',1579226136,1579231464,'KRSW','KCLT','AAL1873 '
2042,'a41447',1579220352,1579231259,'KRSW','KALB','FFT901  '
2043,'abc455',1579223065,1579231045,'KRSW','KBWI','SWA1240 '
2044,'c040c5',1579221534,1579230886,'KRSW','CYYZ','ROU1664 '
2045,'ac8e1d',1579223205,1579230418,'KRSW','KDFW','AAL813  '
2046,'a8aac8',1579226108,1579230177,'KRSW','KATL','DAL1067 '
2047,'a43ea3',1579221826,1579229908,'KRSW','KORD','UAL1182 '
2048,'a5f938',1579220433,1579229128,'KRSW','KEWR','UAL1857 '
2049,'a781d7',1579216865,1579227977,'KRSW','KBOS','JBU1865 '
2050,'abb5e2',1579219733,1579227594,'KRSW','KMDW','SWA1335 '
2051,'ac9709',1579221918,1579226039,'KRSW','KATL','DAL2272 '
2052,'aa974f',1579221405,1579225619,'KRSW','KATL','SWA1377 '
2053,'a0345f',1579216397,1579225388,'KRSW','KPHL','RPA4354 '
2054,'aaf183',1579215101,1579225037,'KRSW',None,'JBU903  '
2055,'a1d0a3',1579214744,1579224928,'KRSW','KLGA','RPA6003 '
2056,'abfbdd',1579223685,1579224711,'KRSW',None,'GAJ871  '
2057,'a486d8',1579216655,1579224582,'KRSW',None,'DAL1899 '
2058,'abbd47',1579215800,1579224310,'KRSW','KMKE','SWA440  '
2059,'a6c07f',1579214729,1579224126,'KRSW',None,'NKS827  '
2060,'acda02',1579218620,1579223877,'KRSW','KCLT','AAL2615 '
2061,'a990b6',1579209919,1579223564,'KRSW','KCRQ','XOJ715  '
2062,'a8c44b',1579214548,1579223129,'KRSW','KACY','NKS945  '
2063,'a83787',1579215028,1579222619,'KRSW','KIAD','UAL2180 '
2064,'abeb57',1579215006,1579222378,'KRSW','KSTL','SWA1356 '
2065,'a594d3',1579218665,1579222034,'KRSW',None,'N459PC  '
2066,'abe892',1579213808,1579221890,'KRSW','KBWI','SWA1310 '
2067,'aa2e2d',1579214954,1579221730,'KRSW',None,'SWA1374 '
2068,'a80dac',1579213566,1579221626,'KRSW','KORD','NKS223  '
2069,'a202fd',1579210942,1579220171,'KRSW','KOMA','FFT938  '
2070,'a4d5e3',1579211085,1579219991,'KRSW','KEWR','UAL2275 '
2071,'a3b05d',1579209036,1579219156,'KRSW','KMSP','FFT934  '
2072,'a36850',1579211594,1579219010,'KRSW','KPHF','PVO319  '
2073,'485123',1579211794,1579218846,'KRSW','KSTL','SCX157  '
2074,'a6193b',1579210897,1579218732,'KRSW','KFWA','M487LX  '
2075,'a894f2',1579208891,1579218550,'KRSW','KJFK','JBU1729 '
2076,'a86061',1579206973,1579218232,'KRSW','KBOS','NKS239  '
2077,'a9c291',1579211034,1579218116,'KRSW','II55','N728PH  '
2078,'ad8769',1579210380,1579217582,'KRSW','KDFW','AAL2853 '
2079,'ac6364',1579213358,1579217446,'KRSW','KATL','DAL403  '
2080,'a568f6',1579215814,1579217279,'KRSW','KFLL','N448GL  '
2081,'abefba',1579206666,1579216911,'KRSW',None,'SWA573  '
2082,'ad2ea4',1579208676,1579216741,'KRSW','KORD','AAL1206 '
2083,'a83876',1579206621,1579216497,'KRSW','KHPN','JBU651  '
2084,'a1e270',1579207991,1579215831,'KRSW','KBWI','N220QS  '
2085,'a8264f',1579207992,1579215651,'KRSW','KCLE','NKS967  '
2086,'a37a02',1579204354,1579215438,'KRSW','KPVD','FFT947  '
2087,'a7824e',1579206803,1579214406,'KRSW',None,'DAL1168 '
2088,'a967ae',1579206043,1579213761,'KRSW','KCLE','FFT2425 '
2089,'aa2e0b',1579203275,1579213618,'KRSW','KBED','EJA755  '
2090,'a3a0ed',1579205294,1579213467,'KRSW','KORD','UAL536  '
2091,'abe0bb',1579205693,1579213006,'KRSW','KCMH','SWA1302 '
2092,'a8eea1',1579208859,1579212819,'KRSW','KATL','DAL2704 '
2093,'a77e97',1579202727,1579212659,'KRSW','KMSP','DAL3070 '
2094,'a49441',1579204740,1579212508,'KRSW','KCLE','UAL1416 '
2095,'a517a1',1579205088,1579212368,'KRSW','KDAL','SWA1357 '
2096,'44ccd0',1579174939,1579212247,'KRSW','EDDL','EWG7FH  '
2097,'a9335a',1579204350,1579211905,'KRSW','82PA','NKS529  '
2098,'a86671',1579201574,1579211308,'KRSW','KEWR','NKS1013 '
2099,'abe82c',1579202874,1579211032,'KRSW','KMCI','SWA1316 '
2100,'abc556',1579205146,1579210903,'KRSW','KHOU','N858CV  '
2101,'abc012',1579202232,1579210319,'KRSW','KBWI','SWA552  '
2102,'ad857e',1579204952,1579210098,'KRSW','KCLT','AAL569  '
2103,'a44943',1579202706,1579209714,'KRSW','KCVG','DAL1380 '
2104,'a1a917',1579201609,1579209531,'KRSW','KDCA','JBU481  '
2105,'a9ea96',1579200422,1579209416,'KRSW','KPHL','AAL1670 '
2106,'a21ba0',1579200284,1579208996,'KRSW','KPHL','FFT2355 '
2107,'aa9a93',1579200252,1579208365,'KRSW','KMDW','SWA246  '
2108,'a3725a',1579200047,1579208062,'KRSW',None,'DAL2177 '
2109,'a883bd',1579196723,1579207798,'KRSW','KBOS','JBU965  '
2110,'ad0725',1579198710,1579206818,'KRSW','KORD','AAL2561 '
2111,'a9c2e9',1579199616,1579206448,'KRSW','II55','SWA1359 '
2112,'a46d8f',1579200241,1579206329,'KRSW','KIAH','UAL1599 '
2113,'a70463',1579201930,1579205877,'KRSW','KATL','DAL1793 '
2114,'abb1c2',1579198055,1579205650,'KRSW','82PA','SWA1033 '
2115,'a1ccec',1579193942,1579203774,'KRSW','KLGA','RPA6103 '
