,ICAO Code,First Seen Timestamp,Last Seen Timestamp,Arrival Airport Code,Destination Airport Code,Flight Number,iaco
2247,a74992,1579204833.0,1579209328,KVPS,nan,JIA5237 ,JIA
2248,a19405,1579205326.0,1579206320,KVPS,nan,N200WP  ,null
2250,a02671,1579192268.0,1579198554,KVPS,nan,N109DC  ,null
2251,a769a3,1579188199.0,1579193347,KVPS,nan,JIA5366 ,JIA
2253,a11f5d,1579191459.0,1579192827,KVPS,nan,ASQ447X ,ASQ
2254,a091f3,1579187075.0,1579190302,KVPS,nan,EDV5069 ,EDV
2255,ac6fa7,1579184853.0,1579188443,KVPS,nan,N900EY  ,null
2256,a34111,1579178761.0,1579181507,KVPS,nan,DAL755  ,DAL
2257,a626d6,1579440666.0,1579443974,KGNV,KDAB,RDDL496 ,null
2258,a88f12,1579362848.0,1579363645,KGNV,KOCF,N6500   ,null
2259,a63ea2,1579299131.0,1579305480,KGNV,nan,N501LA  ,null
2260,a84f0e,1579278635.0,1579279805,KGNV,nan,N63405  ,null
2261,acc0bd,1579271476.0,1579274775,KGNV,nan,N9201Z  ,null
2262,a9c8e7,1579268331.0,1579270811,KGNV,nan,N73CC   ,null
2264,c05bc8,1579485663.0,1579495874,KMCO,nan,ROU1638 ,ROU
2268,ace5bc,1579478501.0,1579485127,KMCO,nan,AAL320  ,AAL
2271,ab38aa,1579472684.0,1579476107,KMCO,nan,DAL735  ,DAL
2272,a34e97,1579468095.0,1579475674,KMCO,nan,DAL2880 ,DAL
2274,0d072f,1579421033.0,1579457753,KMCO,nan,AIJ2973 ,AIJ
2275,a7b832,1579393331.0,1579408466,KMCO,nan,JBU132  ,JBU
2278,a4c865,1579381979.0,1579387916,KMCO,nan,UAL1644 ,UAL
2280,a71980,1579373154.0,1579385543,KMCO,nan,AVA266  ,AVA
2285,a4b7d7,1579304409.0,1579321474,KMCO,nan,ASA798  ,ASA
2289,a90ea8,1579263281.0,1579272406,KMCO,nan,DAL2656 ,DAL
2291,abbc75,1579233621.0,1579239647,KMCO,nan,SWA296  ,SWA
2293,a85575,1579230469.0,1579237861,KMCO,nan,EJA636  ,EJA
2296,a3d3f0,1579227371.0,1579234927,KMCO,nan,DAL3015 ,DAL
2298,ad8bed,1579223561.0,1579232562,KMCO,nan,JBU1951 ,JBU
2299,a3e911,1579222026.0,1579231965,KMCO,nan,FFT1058 ,FFT
2300,ac7a52,1579217563.0,1579224398,KMCO,nan,AAL320  ,AAL
2301,a43f51,1579216185.0,1579223309,KMCO,nan,DAL2869 ,DAL
2302,a0d98d,1579218946.0,1579223140,KMCO,nan,FDX981  ,FDX
2303,c02655,1579213595.0,1579221591,KMCO,nan,WSW830  ,WSW
2305,a1bdc6,1579177777.0,1579185477,KMCO,nan,1259    ,null
2306,a1a523,1579179608.0,1579184179,KMCO,nan,1030    ,null
2308,ab313c,1579176767.0,1579179957,KMCO,nan,DAL443  ,DAL
2309,ac8588,1579173143.0,1579179021,KMCO,nan,DAL2050 ,DAL
2310,acad7b,1579489500.0,1579494394,KECP,nan,ASH5789 ,ASH
2311,a0698c,1579487683.0,1579492790,KECP,nan,ASQ4190 ,ASQ
2312,ac5829,1579490297.0,1579491087,KECP,nan,N895CR  ,null
2313,accd18,1579486572.0,1579489008,KECP,nan,DAL853  ,DAL
2314,abd1e3,1579483743.0,1579487334,KECP,nan,SWA4693 ,SWA
2315,a6a711,1579482973.0,1579487148,KECP,nan,JIA5356 ,JIA
2317,abc66e,1579476463.0,1579477621,KECP,nan,N858Q   ,null
2318,a18008,1579473485.0,1579476757,KECP,nan,N196SC  ,null
2319,aa42de,1579468053.0,1579471893,KECP,nan,N760PS  ,null
2320,acb42a,1579462457.0,1579471208,KECP,KFMY,N9178P  ,null
2321,a32d16,1579462643.0,1579470399,KECP,nan,N3032A  ,null
2322,a7e9c9,1579466236.0,1579469982,KECP,nan,N609MH  ,null
2323,a781a0,1579463830.0,1579469818,KECP,nan,LXJ583  ,null
2324,a3d8a2,1579466110.0,1579469571,KECP,nan,N347PP  ,null
2325,a59b50,1579463883.0,1579468419,KECP,nan,N460TM  ,null
2326,ac7aa1,1579464483.0,1579466878,KECP,nan,DAL1403 ,DAL
2327,a6603b,1579463290.0,1579464512,KECP,KPNS,N51MT   ,null
2328,a01fe8,1579459689.0,1579463523,KECP,nan,N107NG  ,null
2330,a05f11,1579460285.0,1579463109,KECP,nan,N123CH  ,null
2331,a65917,1579458016.0,1579460712,KECP,nan,EJA508  ,EJA
2332,aba875,1579455107.0,1579458869,KECP,nan,N850MK  ,null
2333,acf946,1579453635.0,1579458718,KECP,nan,ASH5969 ,ASH
2334,a9e940,1579454257.0,1579456815,KECP,KECP,N738F   ,null
2335,ab6458,1579445118.0,1579456727,KECP,nan,N833JS  ,null
2336,a6bf4e,1579451564.0,1579456150,KECP,nan,JIA5283 ,JIA
2337,a3bed6,1579451336.0,1579455178,KECP,nan,N340RS  ,null
2338,a63b4b,1579451241.0,1579455004,KECP,nan,N500PX  ,null
2340,a1bddb,1579449037.0,1579452308,KECP,nan,N211GM  ,null
2341,a1b7e3,1579446070.0,1579450913,KECP,nan,N21HL   ,null
2342,ad0d3a,1579443600.0,1579446262,KECP,nan,DAL2029 ,DAL
2343,a27a43,1579437880.0,1579445456,KECP,nan,JIA5285 ,JIA
2344,a7d6db,1579435036.0,1579437985,KECP,KTPA,N604HS  ,null
2345,a06991,1579401219.0,1579405672,KECP,nan,ASQ4190 ,ASQ
2346,acc961,1579402867.0,1579405216,KECP,nan,DAL853  ,DAL
2348,ac9e9f,1579392977.0,1579397816,KECP,nan,ASH5969 ,ASH
2349,ada65c,1579386574.0,1579391394,KECP,nan,N979PC  ,null
2352,aaa2d3,1579377482.0,1579382397,KECP,nan,SWA3661 ,SWA
2353,ad6f0f,1579378320.0,1579380807,KECP,nan,DAL1403 ,DAL
2354,a1e96a,1579374455.0,1579379187,KECP,nan,N222LA  ,null
2355,a43510,1579372722.0,1579377360,KECP,nan,N370P   ,null
2356,a9d46f,1579373868.0,1579376889,KECP,nan,N723WB  ,null
2357,a2a67b,1579373170.0,1579373956,KECP,nan,N270    ,null
2358,aa6019,1579360472.0,1579368317,KECP,nan,N768JS  ,null
2359,a95d52,1579363818.0,1579368148,KECP,nan,JIA5283 ,JIA
2361,a89056,1579359396.0,1579366558,KECP,nan,N6509J  ,null
2362,a445bd,1579363873.0,1579365425,KECP,nan,N3745Q  ,null
2363,a7a568,1579358950.0,1579362675,KECP,nan,LXJ592  ,null
2364,a209d6,1579355191.0,1579362419,KECP,nan,JIA5095 ,JIA
2365,a6bd01,1579357959.0,1579362165,KECP,nan,EJA533  ,EJA
2366,a4f790,1579358357.0,1579361905,KECP,nan,SWA4533 ,SWA
2367,ad273b,1579356991.0,1579359568,KECP,nan,DAL2029 ,DAL
2368,a442c8,1579352890.0,1579359197,KECP,nan,N374BH  ,null
2369,a0faad,1579350795.0,1579351909,KECP,nan,MRA630  ,null
2370,acab06,1579333961.0,1579342126,KECP,nan,N915UF  ,null
2371,ae1193,1579303478.0,1579328229,KECP,nan,GRZLY50 ,null
2372,adb3ba,1579323651.0,1579327381,KECP,nan,N982MW  ,null
2373,ac820f,1579321481.0,1579323759,KECP,nan,DAL853  ,DAL
2374,aca9c4,1579316403.0,1579321184,KECP,nan,ASH5789 ,ASH
2375,abdcb7,1579316404.0,1579317352,KECP,nan,ASH6153 ,ASH
2376,a9c950,1579298752.0,1579305013,KECP,nan,N73GH   ,null
2377,a75900,1579301498.0,1579303432,KECP,KPNS,N57259  ,null
2378,ac9ab2,1579300110.0,1579302467,KECP,nan,DAL1403 ,DAL
2379,a3863a,1579294008.0,1579301916,KECP,nan,N326SR  ,null
2380,ada9de,1579298274.0,1579301052,KECP,nan,N98M    ,null
2381,a0547f,1579296740.0,1579299579,KECP,nan,N120JE  ,null
2383,a31d08,1579294913.0,1579297288,KECP,nan,N30AQ   ,null
2384,a597bf,1579292058.0,1579296868,KECP,nan,N46F    ,null
2385,a68dca,1579292676.0,1579294586,KECP,nan,N521MT  ,null
2386,a6a6ed,1579289144.0,1579294384,KECP,nan,N528CW  ,null
2387,a806a4,1579287288.0,1579293541,KECP,nan,N616SM  ,null
2388,ae5a74,1579292055.0,1579293230,KECP,nan,PICK285 ,PIC
2389,a2867c,1579291232.0,1579292677,KECP,KAAF,N262AS  ,null
2390,a19d80,1579290314.0,1579292543,KECP,nan,N203DN  ,null
2391,acf0e0,1579289120.0,1579291605,KECP,nan,DAL2506 ,DAL
2392,a63bd3,1579289169.0,1579291409,KECP,nan,N500VH  ,null
2393,a0a9f8,1579286652.0,1579291253,KECP,nan,ASQ4052 ,ASQ
2394,a6fe10,1579284590.0,1579290562,KECP,KPIE,N55LD   ,null
2397,aad5a3,1579280210.0,1579286371,KECP,nan,N7979K  ,null
2398,a42015,1579277105.0,1579285861,KECP,nan,N365NK  ,null
2400,a622e1,1579264644.0,1579284290,KECP,nan,N495CD  ,null
2401,a63db1,1579278559.0,1579282789,KECP,nan,N501AK  ,null
2402,a63de2,1579278222.0,1579282679,KECP,nan,N501CJ  ,null
2403,a4bd32,1579277549.0,1579282531,KECP,nan,N404TM  ,null
2404,a6fed3,1579278922.0,1579282469,KECP,nan,N55TZ   ,null
2405,a28804,1579276747.0,1579282331,KECP,nan,N262SJ  ,null
2406,a9b775,1579277568.0,1579281894,KECP,nan,JIA5283 ,JIA
2407,acd52e,1579278075.0,1579281249,KECP,nan,N926HL  ,null
2409,a996e1,1579278240.0,1579280867,KECP,nan,DAL1733 ,DAL
2410,a2e2a9,1579276960.0,1579280685,KECP,nan,JCM285  ,null
2411,ab008f,1579276769.0,1579280268,KECP,nan,00000000,null
2412,a1d1bb,1579278077.0,1579279977,KECP,nan,N216VV  ,null
2413,a37760,1579276622.0,1579279583,KECP,nan,N322ST  ,null
2414,a98efb,1579273971.0,1579277785,KECP,nan,N715DR  ,null
2415,a599cf,1579275438.0,1579276524,KECP,nan,N460CB  ,null
2416,a9a749,1579272399.0,1579276406,KECP,nan,CNS3    ,null
2417,a2e58d,1579270647.0,1579274955,KECP,nan,N286PC  ,null
2418,ad7639,1579270980.0,1579273529,KECP,nan,DAL2029 ,DAL
2419,a58a17,1579267390.0,1579273103,KECP,KLEE,N456TH  ,null
2420,a24ad9,1579265722.0,1579272883,KECP,nan,JIA5285 ,JIA
2421,adfed3,1579269317.0,1579272629,KECP,nan,R51265  ,null
2422,a16aa6,1579270486.0,1579272574,KECP,nan,N1901   ,null
2424,aca60d,1579234490.0,1579240285,KECP,nan,ASH5789 ,ASH
2425,ac9e6f,1579233981.0,1579236269,KECP,nan,DAL853  ,DAL
2427,ac2bd4,1579226832.0,1579231649,KECP,nan,ASH6153 ,ASH
2428,a64163,1579223314.0,1579227416,KECP,nan,JIA5356 ,JIA
2429,abebe0,1579223451.0,1579226834,KECP,nan,SWA5003 ,SWA
2430,ad2384,1579223294.0,1579225795,KECP,nan,DAL2431 ,DAL
2431,a01e07,1579219607.0,1579224926,KECP,nan,LBQ850  ,null
2432,a4adfa,1579218582.0,1579224540,KECP,nan,N400PV  ,null
2433,ac1995,1579220636.0,1579224268,KECP,nan,GAJ879  ,null
2434,a4a0c7,1579221323.0,1579223962,KECP,nan,PARD09  ,null
2435,a2c523,1579220077.0,1579222957,KECP,nan,N278KP00,null
2436,a3d002,1579219759.0,1579221939,KECP,nan,N345BH  ,null
2437,aaa668,1579215913.0,1579220456,KECP,nan,SWA35   ,SWA
2438,a50eda,1579212704.0,1579218501,KECP,nan,N425GT  ,null
2439,a76546,1579212991.0,1579218238,KECP,nan,LXJ576  ,null
2441,a2c54e,1579214949.0,1579216008,KECP,nan,N278MG  ,null
2442,a1c61f,1579211130.0,1579215927,KECP,nan,N213RA  ,null
2443,ad83fb,1579213080.0,1579215451,KECP,nan,DAL1403 ,DAL
2444,a886e0,1579204606.0,1579214846,KECP,KFXE,N649CD  ,null
2447,ab1da4,1579206255.0,1579209680,KECP,nan,N815TM  ,null
2448,a69ca9,1579206443.0,1579209527,KECP,nan,N525MW  ,null
2449,a93337,1579204360.0,1579208237,KECP,nan,N692M   ,null
2450,ad876e,1579203006.0,1579205429,KECP,nan,DAL2506 ,DAL
2451,a25e13,1579200061.0,1579204504,KECP,nan,ASQ4052 ,ASQ
2452,a8b279,1579191971.0,1579203267,KECP,nan,N66GC   ,null
2453,aa37c1,1579199693.0,1579202757,KECP,KDAB,JRT58   ,null
2454,ad1957,1579196951.0,1579202254,KECP,nan,ASH5969 ,ASH
2455,aabbfc,1579198691.0,1579201062,KECP,nan,N791CP  ,null
2456,abee6c,1579190763.0,1579198725,KECP,nan,N868VB  ,null
2457,ac1c87,1579187249.0,1579198409,KECP,nan,N88LS   ,null
2458,aa922b,1579194365.0,1579198219,KECP,nan,SWA2301 ,SWA
2459,a02291,1579194388.0,1579197234,KECP,nan,N108BM  ,null
2460,a6663a,1579192153.0,1579196992,KECP,nan,N511MA  ,null
2461,a99ed2,1579192141.0,1579196505,KECP,nan,JIA5283 ,JIA
2462,a00475,1579192497.0,1579195506,KECP,nan,N10XN   ,null
2463,ad5c38,1579192025.0,1579194418,KECP,nan,DAL1733 ,DAL
2464,aced29,1579184569.0,1579186912,KECP,nan,DAL2029 ,DAL
2465,ab654f,1579183337.0,1579186481,KECP,nan,GAJ833  ,null
2466,a1c5fd,1579179260.0,1579186338,KECP,nan,JIA5285 ,JIA
2467,a15e98,1579180571.0,1579185461,KECP,nan,N188CB  ,null
2468,a052fa,1579180836.0,1579185163,KECP,nan,N12SS   ,null
2469,acd115,1579493270.0,1579495919,KPNS,nan,DAL2545 ,DAL
2470,a77ad8,1579490786.0,1579495219,KPNS,nan,JIA5103 ,JIA
2471,a71aa5,1579488248.0,1579492558,KPNS,nan,JIA5411 ,JIA
2475,a95632,1579478437.0,1579481150,KPNS,nan,SIL0062 ,SIL
2476,a07030,1579475799.0,1579477265,KPNS,nan,N1271B  ,null
2477,ae1145,1579468710.0,1579472793,KPNS,nan,KATT74  ,null
2478,ae1143,1579468474.0,1579472059,KPNS,nan,KATT30  ,null
2479,ac8d34,1579465951.0,1579468589,KPNS,nan,DAL1006 ,DAL
2480,a95745,1579462477.0,1579466712,KPNS,nan,AAL2389 ,AAL
2482,ae54ee,1579460141.0,1579461954,KPNS,KPNS,SH220   ,null
2484,ae2edc,1579456243.0,1579457146,KPNS,nan,RN095   ,null
2485,ae58e0,1579454881.0,1579455746,KPNS,nan,SH235   ,null
2487,a7f27a,1579448912.0,1579453915,KPNS,KMIA,ENY3733 ,ENY
2488,acf497,1579449848.0,1579452539,KPNS,nan,DAL1353 ,DAL
2490,a7dd8e,1579436634.0,1579441587,KPNS,KMIA,ENY3325 ,ENY
2491,a78246,1579404594.0,1579409009,KPNS,nan,JIA5103 ,JIA
2492,acb872,1579405983.0,1579408662,KPNS,nan,DAL2545 ,DAL
2494,a7b8a1,1579387639.0,1579392194,KPNS,nan,JIA5463 ,JIA
2495,ac6f31,1579383752.0,1579389054,KPNS,KMIA,ENY3427 ,ENY
2496,ac96fb,1579383661.0,1579386675,KPNS,nan,DAL555  ,DAL
2498,a12096,1579373611.0,1579377374,KPNS,nan,ASQ4393 ,ASQ
2499,adb65b,1579363133.0,1579366011,KPNS,nan,DAL1353 ,DAL
2500,a736ff,1579319404.0,1579323830,KPNS,nan,JIA5103 ,JIA
2502,a00af3,1579300900.0,1579303697,KPNS,KPNS,N1011N  ,null
2503,ae54f5,1579299847.0,1579303431,KPNS,KNSE,RN227   ,null
2504,ae4e90,1579302390.0,1579303313,KPNS,nan,RN167   ,null
2505,ae4a17,1579294360.0,1579295341,KPNS,nan,BB142   ,null
2506,a8b1df,1579269812.0,1579280427,KPNS,nan,FLC66   ,null
2507,a29502,1579269892.0,1579277327,KPNS,nan,N2658B  ,null
2508,ac950f,1579268052.0,1579270276,KPNS,nan,N91HP   ,null
2509,a7e145,1579263488.0,1579268364,KPNS,KMIA,ENY4109 ,ENY
2510,acc5f9,1579234590.0,1579237278,KPNS,nan,DAL2545 ,DAL
2511,a7c878,1579231563.0,1579236040,KPNS,nan,JIA5103 ,JIA
2513,a785fd,1579228624.0,1579233140,KPNS,nan,JIA5294 ,JIA
2515,a65b64,1579222849.0,1579230077,KPNS,nan,JIA5195 ,JIA
2517,ad3a5f,1579224622.0,1579228168,KPNS,nan,SWA1155 ,SWA
2518,a7a257,1579219540.0,1579227686,KPNS,nan,JIA5564 ,JIA
2519,a74170,1579223117.0,1579227418,KPNS,nan,LBQ865  ,null
2520,ad9db8,1579223686.0,1579226510,KPNS,nan,DAL1548 ,DAL
2521,a385be,1579216818.0,1579221397,KPNS,nan,ASH5761 ,ASH
2523,ac9703,1579217996.0,1579220665,KPNS,nan,DAL2056 ,DAL
2524,a765ec,1579215028.0,1579219553,KPNS,nan,JIA5463 ,JIA
2525,a72451,1579215206.0,1579218481,KPNS,nan,N5598G  ,null
2526,a6bf7c,1579198643.0,1579217925,KPNS,nan,N534CA  ,null
2529,a19713,1579212531.0,1579215035,KPNS,nan,N201PV  ,null
2530,a5f4df,1579207143.0,1579213436,KPNS,nan,N483MP  ,null
2531,a9a1fc,1579202241.0,1579211260,KPNS,nan,N72JA   ,null
2532,aa735a,1579206930.0,1579210906,KPNS,nan,SWA883  ,SWA
2533,ac79a3,1579203661.0,1579208482,KPNS,nan,AAL2389 ,AAL
2534,ab3593,1579195190.0,1579207735,KPNS,nan,N821LG  ,null
2535,31ff12,1579203958.0,1579207000,KPNS,nan,N117VA  ,null
2536,ad2160,1579199561.0,1579206774,KPNS,nan,SKW5380 ,SKW
2537,a3d425,1579195868.0,1579204228,KPNS,nan,FFT638  ,FFT
2538,a0ef2d,1579199422.0,1579203746,KPNS,nan,ASQ4393 ,ASQ
2539,a16670,1579198450.0,1579203464,KPNS,nan,N19GH   ,null
2540,a6aac2,1579195385.0,1579202813,KPNS,nan,JIA5116 ,JIA
2541,a89bed,1579198429.0,1579201427,KPNS,nan,N654DM  ,null
2542,a390e3,1579195422.0,1579200267,KPNS,nan,ASH5749 ,ASH
2543,ab2bdf,1579194328.0,1579199951,KPNS,nan,N819MA  ,null
2544,ac90eb,1579196797.0,1579199489,KPNS,nan,DAL1541 ,DAL
2545,a7e152,1579195598.0,1579198486,KPNS,nan,DAL1649 ,DAL
2546,a700a4,1579193163.0,1579197749,KPNS,nan,JIA5500 ,JIA
2547,a6f326,1579191015.0,1579195615,KPNS,nan,JIA9340 ,JIA
2548,a912f0,1579189381.0,1579195316,KPNS,KMIA,ENY3733 ,ENY
2549,ad0ba0,1579187587.0,1579192399,KPNS,KAPF,N94JJ   ,null
2552,adecb6,1579179603.0,1579183975,KPNS,nan,DAL2239 ,DAL
2553,a283f4,1579480719.0,1579490277,KPGD,nan,AAY1632 ,AAY
2554,a263e3,1579480571.0,1579487904,KPGD,nan,AAY1663 ,AAY
2555,a1d10c,1579480226.0,1579487669,KPGD,nan,AAY1601 ,AAY
2556,a2679a,1579485400.0,1579487391,KPGD,nan,AAY2835 ,AAY
2557,a2803d,1579478404.0,1579485869,KPGD,nan,AAY1598 ,AAY
2558,a26b51,1579478494.0,1579483077,KPGD,nan,AAY2841 ,AAY
2559,a24b40,1579479764.0,1579481571,KPGD,nan,AAY1574 ,AAY
2560,a49514,1579474565.0,1579475992,KPGD,nan,N39479  ,null
2561,acf27e,1579472476.0,1579474601,KPGD,KTPF,N933TG  ,null
2563,a38991,1579464093.0,1579472110,KPGD,nan,AAY1425 ,AAY
2564,a07ab9,1579470573.0,1579472108,KPGD,KPGD,N13VF   ,null
2565,abe557,1579469417.0,1579470707,KPGD,nan,N866CD  ,null
2566,a44f9f,1579468301.0,1579469051,KPGD,nan,N377US  ,null
2567,ab93b1,1579468031.0,1579468950,KPGD,nan,N845P   ,null
2568,a552ba,1579465439.0,1579467131,KPGD,nan,N442H   ,null
2570,a27676,1579453966.0,1579463827,KPGD,nan,AAY1656 ,AAY
2571,c057ca,1579462435.0,1579463196,KPGD,nan,CGHGJ   ,null
2572,c03865,1579462471.0,1579463096,KPGD,nan,CFVJG   ,null
2575,a21ac1,1579460616.0,1579461433,KPGD,nan,N2347Z  ,null
2576,a58b98,1579460026.0,1579461352,KPGD,nan,N4566H  ,null
2577,a5081a,1579456690.0,1579460263,KPGD,nan,N423PS  ,null
2578,aa44f4,1579458432.0,1579459789,KPGD,nan,N76076  ,null
2579,a1e42d,1579458666.0,1579459294,KPGD,nan,N2206B  ,null
2580,a2a6b1,1579458164.0,1579459288,KPGD,nan,N270CC  ,null
2582,a8bafb,1579455107.0,1579458317,KPGD,KPGD,CAP836  ,null
2583,a81640,1579456484.0,1579458027,KPGD,nan,N620AC  ,null
2585,a05867,1579453705.0,1579454783,KPGD,nan,N121LD  ,null
2586,a4598c,1579451651.0,1579453395,KPGD,nan,N38GE   ,null
2587,aa24fc,1579450417.0,1579452453,KPGD,KPGD,N7528W  ,null
2588,a9f787,1579445319.0,1579450985,KPGD,KOCF,MSQT591 ,null
2589,aa8eed,1579446635.0,1579450748,KPGD,KPGD,N78HS   ,null
2592,aca5d8,1579442199.0,1579449106,KPGD,KPGD,N914DF  ,null
2593,a04ced,1579444423.0,1579448343,KPGD,KPGD,N11845  ,null
2594,a00a77,1579446464.0,1579447782,KPGD,nan,N101WZ  ,null
2595,a32790,1579445582.0,1579446492,KPGD,nan,N302JH  ,null
2596,ab4cd0,1579445410.0,1579446406,KPGD,nan,N827W   ,null
2597,a3eefb,1579443825.0,1579445630,KPGD,nan,N35229  ,null
2600,a26f08,1579435368.0,1579441979,KPGD,nan,AAY1339 ,AAY
2606,a1d4c3,1579390693.0,1579400174,KPGD,nan,AAY2833 ,AAY
2609,a38224,1579389096.0,1579393601,KPGD,nan,N325NW  ,null
2610,a8aa84,1579392127.0,1579393240,KPGD,KSRQ,N658AT  ,null
2611,a1a031,1579386678.0,1579390709,KPGD,KPGD,N2035B  ,null
2614,a1ea85,1579382054.0,1579383026,KPGD,KPGD,N222XJ  ,null
2615,a8b3cf,1579378402.0,1579382889,KPGD,KDAB,N66VV   ,null
2616,a79bb0,1579380690.0,1579381750,KPGD,nan,N59GM   ,null
2617,a06386,1579379406.0,1579381648,KPGD,KSPG,N124KY  ,null
2624,acf763,1579373843.0,1579375991,KPGD,nan,N93434  ,null
2625,a1706f,1579372567.0,1579374038,KPGD,nan,N192JP  ,null
2626,a4aa67,1579372973.0,1579373826,KPGD,KPGD,N40BF   ,null
2628,adc1a2,1579368835.0,1579372803,KPGD,nan,N986CB  ,null
2632,ac32ef,1579369387.0,1579370606,KPGD,nan,N8851M  ,null
2633,ac4d01,1579368824.0,1579370494,KPGD,KFMY,N892CN  ,null
2635,aabbfe,1579365426.0,1579368363,KPGD,KPGD,N791CR  ,null
2637,a6a331,1579366262.0,1579367411,KPGD,nan,N527CR  ,null
2639,a2b698,1579354096.0,1579363645,KPGD,nan,AAY2405 ,AAY
2641,a2d6a9,1579355191.0,1579362821,KPGD,nan,AAY1823 ,AAY
2643,a1404e,1579361805.0,1579362577,KPGD,nan,N18WG   ,null
2644,a7332b,1579358656.0,1579362178,KPGD,KSRQ,N563MJ  ,null
2645,a943ae,1579359741.0,1579361229,KPGD,nan,N6962R  ,null
2646,a08d7c,1579359961.0,1579361130,KPGD,KVNC,N13479  ,null
2649,ab0d16,1579358108.0,1579360701,KPGD,KPMP,N811AC  ,null
2650,a6f577,1579357735.0,1579360644,KPGD,KLAL,N54781  ,null
2651,a2424d,1579359101.0,1579360479,KPGD,nan,N2448B  ,null
2654,ad790f,1579352119.0,1579354098,KPGD,KAVO,N9674D  ,null
2656,a89f5f,1579316418.0,1579321160,KPGD,nan,N655AT  ,null
2659,a0eb78,1579294771.0,1579296405,KPGD,KSRQ,N15888  ,null
2662,ab7e09,1579286073.0,1579294679,KPGD,nan,N84FM   ,null
2663,a3522d,1579291865.0,1579294250,KPGD,KPGD,N313CE  ,null
2665,a4433a,1579284693.0,1579293170,KPGD,nan,LXJ374  ,null
2667,a5421c,1579288092.0,1579290966,KPGD,KPGD,N438PA  ,null
2669,a7792d,1579276147.0,1579289331,KPGD,nan,N58062  ,null
2671,a83bc1,1579275785.0,1579287561,KPGD,nan,N63DU   ,null
2674,a66724,1579280881.0,1579286396,KPGD,nan,N511WK  ,null
2675,a13075,1579266877.0,1579286217,KPGD,nan,N176LD  ,null
2679,aaea17,1579274279.0,1579282741,KPGD,nan,N802JD  ,null
2680,a674fd,1579280910.0,1579282277,KPGD,KSRQ,N515LA  ,null
2681,a05a1a,1579277007.0,1579282019,KPGD,KOCF,N1212U  ,null
2683,ad1114,1579277393.0,1579278730,KPGD,KPGD,AIR1    ,null
2685,a8349d,1579274646.0,1579275628,KPGD,KVNC,N628GT  ,null
2688,a6380b,1579271231.0,1579273857,KPGD,KPGD,N50ER   ,null
2693,a24ef7,1579264656.0,1579271158,KPGD,nan,AAY1337 ,AAY
2694,a50fbe,1579269176.0,1579271002,KPGD,nan,N425RW  ,null
2696,abb604,1579228757.0,1579232384,KPGD,nan,N8538Y  ,null
2712,a21edc,1579213890.0,1579215739,KPGD,nan,N236AT  ,null
2714,acb346,1579212756.0,1579214413,KPGD,KTPA,N91716  ,null
2724,aa2f7d,1579202730.0,1579204965,KPGD,nan,N75537  ,null
2730,a87b5d,1579199941.0,1579201359,KPGD,nan,N64586  ,null
2731,a51285,1579191074.0,1579200838,KPGD,nan,N426GF  ,null
2733,a6f80f,1579198243.0,1579199308,KPGD,KAVO,N5480U  ,null
2735,acc147,1579194521.0,1579197085,KPGD,nan,N9205X  ,null
2736,a500d4,1579195698.0,1579197029,KPGD,nan,N421RG  ,null
2740,aa9334,1579191974.0,1579194963,KPGD,KPGD,N7802R  ,null
2742,a2a57d,1579190634.0,1579192308,KPGD,KPGD,N27PW   ,null
2744,a05b95,1579186367.0,1579191294,KPGD,KFXE,N122ES  ,null
2746,c0047f,1579184296.0,1579189709,KPGD,KSRQ,CFBSG   ,null
2748,a7c7ae,1579187563.0,1579188977,KPGD,KSEF,N600EL  ,null
2749,a94a17,1579186883.0,1579188072,KPGD,nan,N698T   ,null
2750,a0c857,1579185215.0,1579186603,KPGD,KPGD,N15FD   ,null
2751,a2ab73,1579178262.0,1579186551,KPGD,nan,AAY2405 ,AAY
2753,a96ee6,1579183516.0,1579185453,KPGD,KPGD,N707DM  ,null
2755,a0e0f2,1579183060.0,1579184944,KPGD,KSEF,N156EW  ,null
2756,a7c832,1579181833.0,1579184752,KPGD,KPGD,N600KT  ,null
2759,aded77,1579452016.0,1579462302,KSFB,nan,JBU451  ,JBU
2761,a1d059,1579448313.0,1579454968,KSFB,nan,1087    ,null
2762,a96b65,1579439921.0,1579447041,KSFB,nan,FFT1163 ,FFT
2763,c05218,1579408719.0,1579416929,KSFB,nan,ROU1676 ,ROU
2765,a376fe,1579393447.0,1579400567,KSFB,nan,AAY2943 ,AAY
